ENERGY,POST,POSTUNC,RELPOSTUNC
2.53e-08,0.0006441848586877796,0.012261840072082471,
0.00015,0.0010141457703600754,0.09678250874092746,
0.00025,0.001230740187144086,0.1112603028815766,
0.00035,0.0014252971958148564,0.04774570566981578,
0.00045,0.0010919467265702032,0.02576362752213186,
0.00055,0.001302002670228175,0.11592996813754017,
0.00065,0.0012572031409834317,0.0687265067896337,
0.00075,0.0011678419756528946,0.03382894600263961,
0.00085,0.0010972894631064989,0.024656820649265963,
0.00095,0.001424635039244393,0.06872256145096234,
0.0015,0.001491934056041977,0.02469864076366554,
0.0025,0.0014559064073065286,0.016326478808168572,
0.0035,0.0015367247101727433,0.013132035002822605,
0.0045,0.00179163074615718,0.008039322940171725,
0.0055,0.0018970831079423434,0.008557971513104246,
0.0065,0.0020622158897607434,0.009066345263417411,
0.0075,0.0018376311384695754,0.0073019424154104635,
0.0085,0.0016670470447066599,0.005497981316024505,
0.0095,0.0021646161346147164,0.006623532645158065,
0.015,0.002030576469438161,0.00441710602361125,
0.02,0.002908963192421732,0.005075897681430887,
0.024,0.002555442125671936,0.0034750430429812446,
0.03,0.0027196753267926255,0.0033987792175873247,
0.045,0.002582114216999276,0.002765432982709673,
0.055,0.002655217216798622,0.002709811717330604,
0.065,0.0024152925653406765,0.002175960690749265,
0.075,0.0026437433051980097,0.001931341006703171,
0.085,0.002754102878615994,0.001999061344688159,
0.095,0.003306192243374362,0.002295064517505853,
0.1,0.0034072126978457185,0.0025061084211973473,
0.12,0.004810012202962399,0.0020743113441744707,
0.15,0.003958085328155336,0.001610978569028108,
0.17,0.0024164395353909462,0.0019857695875199932,
0.18,0.0031328641160208726,0.00407433030248386,
0.19,0.003682688869372841,0.0023425643169153027,
0.2,0.005622562550074095,0.0020828579700246314,
0.21,0.0044288127699880775,0.002529312061280648,
0.22,0.005013234111699738,0.002528609574966301,
0.23,0.005058890107725977,0.0018580911252452494,
0.235,0.004556681768825843,0.003185207885784505,
0.24,0.0076893229858663315,0.002822968228714034,
0.245,0.0036234547669009576,0.0020740067401196776,
0.25,0.008579260478753126,0.002539912336974145,
0.26,0.0049740756495646465,0.0018682162743958702,
0.27,0.00470596702037418,0.0026973909272737743,
0.28,0.004026779850460516,0.002063711626393089,
0.3,0.004569479419783695,0.0017803484870072268,
0.325,0.0036563611854052436,0.0025554431301933753,
0.35,0.0032654240248359834,0.0018140762384327282,
0.375,0.005377613146797744,0.0018454712544830514,
0.4,0.002346002909463518,0.0013773187445054937,
0.425,0.0031450849907277423,0.0030603396094590757,
0.45,0.003487717754117936,0.0017404757968409459,
0.475,0.0038052988599706072,0.005506097879714105,
0.5,0.005148965091600344,0.0014311717453532051,
0.52,0.007477518801387806,0.0020499165629059434,
0.54,0.0030623747394653567,0.0018016191428424692,
0.57,0.0027273392126432316,0.0017989704881122223,
0.6,0.002398702656237095,0.0014950071171855321,
0.65,0.0037086979684033405,0.0032764713180829554,
0.7,0.0010396474697338398,0.002127874397036389,
0.75,0.00398438863018491,0.0032108080128561358,
0.8,0.0021592394922012037,0.0016204200996392545,
0.85,0.003089252159980127,0.0059515113902469715,
0.9,0.003973928380257785,0.002873046406359665,
0.94,0.001775139248853197,0.0028909612182121598,
0.96,0.0034671166110127327,0.0028074998883264894,
1.0,0.002323110534911965,0.0026173364685160854,
1.1,0.002735333505300641,0.002199767744312617,
1.25,0.002269731573501632,0.001640451506686848,
1.4,0.0010537696181944778,0.0015932603549883985,
1.6,-0.0022153928946844204,0.001256107052458193,
1.8,-0.0030114201471930224,0.0016750989443827223,
2.0,-0.003440514401026218,0.0012447648739790076,
2.2,-0.004277666201162766,0.0010501458676643268,
