ENERGY,POST,POSTUNC,RELPOSTUNC
2.53e-08,-6.803493638096736e-05,2.25968775159302,
0.00015,0.0064031073594708054,0.11591265985064783,
0.00025,0.0043855670920533996,0.11791114600200506,
0.00035,0.006763185370702196,0.06311031060441577,
0.00045,0.009463369865076343,0.06243840926692967,
0.00055,0.0038207641234342393,0.11315483110703259,
0.00065,0.013207450939776377,0.035361764582637234,
0.00075,0.012764726907947166,0.04390531846061929,
0.00085,0.007053131100068999,0.03560921740462035,
0.00095,0.0022903870675476945,0.0631571527758182,
0.0015,0.0077737544591975904,0.03748255947472914,
0.0025,0.005714069965099933,0.025949894472344727,
0.0035,0.012764693217644396,0.023592102627482875,
0.0045,0.008199078664114845,0.019565825153830253,
0.0055,0.014679321891018615,0.0189795288932699,
0.0065,0.0053918316257350885,0.0196404716316833,
0.0075,-0.011196179194309375,0.015735645333838578,
0.0085,0.005974351680123391,0.01977314988814424,
0.0095,0.026055131552229938,0.015152658319487686,
0.015,0.0012319798914479652,0.012585010198982735,
0.02,0.002317111707069497,0.0242213506965753,
0.024,-0.0105137976661277,0.011968734536772375,
0.03,-0.005324855535034145,0.012863483166733362,
0.045,-0.002148235989957392,0.01108404736785179,
0.055,-0.006649010758646101,0.01128270065389792,
0.065,-0.001855618257502134,0.01170445846980821,
0.075,-0.0044031793072349945,0.012177674713300324,
0.085,-0.0018287066378371852,0.011726900420269044,
0.095,-0.0076272516881005226,0.015148457124951387,
0.1,-0.001391382755323467,0.013144774538794047,
0.12,-0.0040534959128905035,0.011287579052493954,
0.15,-0.003991940801463145,0.010616594650019984,
0.17,-0.006683769820499119,0.011983247869113135,
0.18,-0.0010151905379907067,0.01650638894713794,
0.19,-0.0013359760691945555,0.015586022029213362,
0.2,-0.022471714218627592,0.014893312746851526,
0.21,0.0033113069324153255,0.015662401228142504,
0.22,-0.0010817461901315717,0.013805306440638833,
0.23,-0.0029894104367984564,0.01339409498646032,
0.24,0.01794972383941995,0.017931095150881895,
0.245,0.003203022062301608,0.013972939193219982,
0.25,-0.00176942401927771,0.01470919288173674,
0.26,0.004658712843300883,0.014041700555302735,
0.27,0.0009823992659734326,0.012313071059060567,
0.28,0.001769068362799775,0.013553055600004797,
0.3,0.00015747716373337717,0.01186135703285295,
0.325,-0.0025945788643960688,0.012740569093626697,
0.35,-0.0007731446918846085,0.011474921554965566,
0.375,-0.0029222408945958067,0.012589366539571167,
0.4,-0.005001331565289813,0.012479338562852927,
0.425,0.005341931622023344,0.014688078644470288,
0.45,0.0027454145542915587,0.01302341310676758,
0.475,-0.0003742346549092668,0.013368564094008863,
0.5,0.0035306458535642182,0.01173540033126497,
0.52,0.006700590385069649,0.013762945572095644,
0.54,-0.0005756370240489472,0.011739327410067632,
0.57,0.0030927304809205136,0.013153001198316375,
0.6,0.0018119474360343002,0.011738208765723408,
0.65,-0.0030423490108056894,0.010880917173196572,
0.7,-0.006205015125234858,0.011246082529714511,
0.75,-0.0033358161807719444,0.011201651550070505,
0.8,-0.0030603035265490686,0.011302232022891434,
0.85,-0.0018282427615258223,0.011655905907264168,
0.9,0.00030209095207966996,0.01122816826260582,
0.94,-0.00139940052839449,0.011964483863841888,
0.96,0.002919591331195237,0.013005201085501017,
0.98,-0.0026690562181010957,0.013815055802009951,
1.0,-0.0033414506543902878,0.010738486873671543,
1.1,4.996388633626836e-05,0.010460700928060725,
1.25,0.0014802417686978764,0.010865273733834209,
1.4,0.0037733194535714,0.01162780439246124,
