ENERGY,POST,POSTUNC,RELPOSTUNC
128.0,0.001707589074141369,0.004683481668637341,0.005223553081060744
136.0,0.0016974804278833133,0.00672235796922235,0.007532293778721531
144.0,0.001626790141450396,0.00468292441563138,0.005238515969170735
152.0,0.0017133650427170188,0.006469048169282658,0.007227727742153615
160.0,0.0017114524748467197,0.005464054903917527,0.006049985680825044
168.0,0.001634906634852662,0.006940690698787922,0.0077761411544353
176.0,0.0016629250695632258,0.005690051077249727,0.00624894125243863
184.0,0.0016598826434965908,0.010748797309888064,0.01175394317444415
192.0,0.0016200163079618246,0.007918880616331976,0.008702187482031425
200.0,0.001437037027656185,0.00872344702302667,0.009569953206880878
