ENERGY,POST,POSTUNC,RELPOSTUNC
2.53e-08,-0.0001792785540235542,1.3630888674729091,
9.4e-06,-0.00022887534254378838,1.0596506018174132,
0.00015,-0.00033681298156873485,0.08890229045069038,
0.00025,-0.0003515569894034787,0.09146808533814753,
0.00035,-0.00037419637084301627,0.062209444527711016,
0.00045,-0.00035269158099915376,0.06577982313907796,
0.00055,-0.00035748567475746285,0.07513103021774886,
0.00065,-0.00038949367641083477,0.05732152466620963,
0.00075,-0.00041906960150217554,0.055800968732384784,
0.00085,-0.0003946903774419974,0.04164365001112626,
0.00095,-0.00039700287649346855,0.038348450273788054,
0.0015,-0.0003828337807927351,0.03477969840862536,
0.0025,-0.0004011466413883502,0.029566644972958158,
0.0035,-0.00040386712586015783,0.026262621475801523,
0.0045,-0.00036230172089490864,0.02253153130954715,
0.0055,-0.0003521869897313845,0.021190860113662155,
0.0065,-0.00034811915712085195,0.018834589546096212,
0.0075,-0.0004147167286492337,0.017118323238871132,
0.0085,-0.00040946212011960803,0.016444835047514043,
0.0095,-0.00042712047908599615,0.016758450830207158,
0.015,-0.0004118951328417886,0.012148363744887515,
0.02,-0.0009681593251533727,0.029560851765016497,
0.024,-0.00046086191141714306,0.010486010507228301,
0.03,-0.0003525782183337878,0.011942847257566665,
0.045,-0.0006014966981986447,0.009898853218134305,
0.055,-0.0005245276439648228,0.009881581337072197,
0.065,-0.0006896139441244786,0.00941846181722904,
0.075,-0.0008062967817342725,0.00889190030714923,
0.085,-0.000891676667910013,0.00891545006160608,
0.095,-0.0009690792032319706,0.008937383450355172,
0.1,-0.0010491063506341547,0.009690127763783965,
0.12,-0.001180398417706563,0.008757682262196621,
0.15,-0.0012690654973089854,0.0087423276289197,
0.17,-0.001013676903930727,0.009153129161336341,
0.18,-0.0009042128207397138,0.012597960260645724,
0.19,-0.0007465307512359853,0.010762721007492218,
0.2,-0.0008634892871236532,0.010407022265952609,
0.21,-0.0007435469054507537,0.009876282610637858,
0.22,-0.0007286369989055741,0.009246595531609806,
0.23,-0.000668543289492507,0.00896003401904599,
0.235,-0.0007054428200907736,0.009668894211841094,
0.24,-0.0006096608007758464,0.010463487075676136,
0.245,-0.0005364371756245712,0.009697144773728074,
0.25,-0.0005411089023654725,0.00852076198017181,
0.26,-0.0005642879411038582,0.009147974231542736,
0.27,-0.0006752999995228715,0.008372465604575654,
0.28,-0.0006867037553912603,0.008021868690921197,
0.3,-0.0004636623406603091,0.007388738816340431,
0.325,-0.0005405976572963045,0.008689300727747562,
0.35,-0.00018959291641518217,0.007361699720493421,
0.375,-0.0002674219176184156,0.008292165600170093,
0.4,-0.00018582500861352713,0.007979844050926353,
0.425,-4.1617342371735866e-05,0.009270690127046849,
0.45,-4.13880267695621e-05,0.0080904133642021,
0.475,-3.1823045374190784e-05,0.008198817295393948,
0.5,6.1631808057072135e-06,0.006841085565547739,
0.52,3.928607956771302e-05,0.008348363815265672,
0.54,-2.8627544656711912e-05,0.006999134689742836,
0.57,6.498191443760071e-05,0.008029387296649256,
0.6,0.00018220256625678388,0.0067216091538818915,
0.65,-6.257577256363334e-07,0.006181498866325657,
0.7,-2.9859174589308424e-05,0.006358681909407908,
0.75,-3.712111316778177e-05,0.006238888051484181,
0.8,-7.727732642104357e-05,0.006098626835771404,
0.85,0.00012487779969827528,0.006392850992960357,
0.9,0.000252407813302602,0.006381639998687337,
0.94,0.00015585876493950934,0.006885833537975263,
0.96,-9.383092643222568e-05,0.007515041343730839,
0.98,-3.8990725712673147e-05,0.008636843299095592,
1.0,0.0002281042747471762,0.006132935183582552,
1.1,0.0005001798959662906,0.005753584358093503,
1.25,0.0006027698919017777,0.00579987989604164,
1.4,0.000627383540940718,0.006123967639029565,
1.6,0.0006173601518639771,0.005946450719567135,
1.8,0.0005789720722453318,0.006288630432595435,
2.0,0.0006178077715095487,0.006605075531060248,
2.2,0.0006088469471847713,0.006554961156832329,
2.4,0.000656282101755501,0.0063900397381785766,
2.6,0.0006546192720751076,0.006723000374719339,
2.8,0.0008073972361537507,0.007430417102886968,
3.0,0.0009514876680065676,0.006233250832355343,
3.6,0.0008374485760158645,0.005763429597976386,
4.0,0.0006992032962729322,0.005765553383161026,
4.5,0.0006095989491081699,0.005854330315920119,
4.7,0.0006664524265258542,0.0060160993635835665,
5.0,0.0007709796135815239,0.005613018256919931,
5.3,0.0006870768302107422,0.0061880079118282584,
5.5,0.0008542163862623742,0.0058972299999876495,
5.8,0.0007823569400053909,0.006511613515942435,
6.0,0.000733151014511213,0.007189776306714837,
6.2,0.0007134069041772051,0.00871165802570916,
6.5,0.0007469758482003819,0.008925900400303912,
7.0,0.0007321632757923968,0.010218317372616918,
7.5,0.000668709769279241,0.011834548791670637,
7.75,0.0006845797851231517,0.013975959441851298,
8.0,0.0008257046612574204,0.01202223833905948,
8.5,0.0007199281124319334,0.012434559003179354,
9.0,0.0006779849248452763,0.0121913028552009,
10.0,0.0007315807747731995,0.013561251568229741,
11.0,0.000748982911713103,0.013519704565095794,
11.5,0.0005769619162125927,0.014900179333619581,
12.0,0.0005453445469350005,0.014007773653748286,
13.0,0.0003767097797027219,0.01228145483847206,
14.0,0.00015748831973261268,0.010639949944906892,
14.5,-5.5918699259027704e-05,0.00999184311528507,
15.0,0.000335237696895474,0.01355473228428585,
16.0,0.0006154599875090039,0.016734847749793544,
17.0,0.000811884314775968,0.0173318434236379,
18.0,0.0006558924511710362,0.017487744260625944,
19.0,0.00052460762960016,0.015884301224435512,
20.0,0.000441098114207783,0.0194457307324041,
21.0,0.0006821933117826529,0.020570739458898722,
22.0,0.0013157753678434414,0.034767512867158026,
23.0,0.0007163234986899969,0.026486649218664657,
24.0,0.0008131815546377208,0.0294610040202505,
25.0,0.0007523629459169623,0.024227076389109727,
26.0,0.0008038260505927042,0.03214722788590316,
27.0,0.0007164016752678748,0.026706104047863777,
28.0,0.0007563054282275772,0.03412344613590466,
29.0,0.0007290670000414945,0.0269857284710978,
30.0,0.0006032743273041152,0.029752014585977853,
32.0,0.0006336164443587755,0.037850442542530276,
34.0,0.0008520596273893233,0.03778859753533622,
36.0,0.0006335905643335416,0.040808982772750094,
38.0,0.0005803447265528838,0.04294193063637467,
40.0,0.0005194756543283052,0.0442069178281934,
42.0,0.0005034970286035279,0.04003519679767226,
44.0,0.0005880496406525104,0.04162477960812326,
46.0,0.0003196774109248679,0.03855548484378404,
48.0,0.00048433431656924597,0.045192694600319334,
50.0,0.00041838218721790277,0.045848036905614946,
52.0,0.0004917061611664497,0.05139687471011417,
54.0,0.0005163871523117258,0.05048706316913518,
56.0,0.0005287228188772808,0.051604007311356545,
58.0,0.0005196539624883201,0.04727012652703861,
60.0,0.0008544722017580497,0.04407470483324759,
64.0,0.00047258440824782255,0.038406977744860724,
68.0,0.0004371258874029671,0.03727798438652069,
72.0,0.00036930100678600475,0.039868552171227305,
76.0,0.0003136206556832999,0.04234856282355409,
80.0,0.0002689236744011225,0.04424367688656583,
84.0,5.2738063562873805e-06,0.05843514151759726,
88.0,-1.6214278140802563e-05,0.05704475557827659,
92.0,-2.7223839995649257e-05,0.05704728355456557,
96.0,-2.6982766540672998e-05,0.055992089493318964,
100.0,-2.7864171516345237e-05,0.05583026187390993,
104.0,-2.6371152735182868e-05,0.05443996674399824,
108.0,-0.0002740929486194643,0.0710848021976777,
112.0,-0.0003846606860300472,0.06776158338563276,
116.0,-0.0004973164585897472,0.06744484761163023,
120.0,-0.0006085680202613242,0.06541175882784715,
128.0,-0.0008302630436131109,0.06254292814008008,
136.0,-0.0010498732473317451,0.06016591882875528,
144.0,-0.0013437368326744137,0.05521674579838381,
152.0,-0.0011142691193470888,0.06029321058850375,
160.0,-0.001138530070175947,0.06100008860659227,
168.0,-0.001180769617307842,0.06421675892165322,
176.0,-0.0012386206006956835,0.06319084207971244,
184.0,-0.0013094518033357483,0.0659826765455533,
192.0,-0.001391653081233235,0.06153243804274626,
